,pitch,step,velocity,duration
1079,49.0,0.2626280000000065,44.0,0.25890255000000195
1080,49.0,0.2725290000000058,46.0,0.2681593500000048
1081,49.0,0.28227300000000355,47.0,0.2681593499999906
1082,30.0,0.28227299999998934,53.0,0.26952925000000505
1083,54.0,0.2837150000000008,51.0,0.2614680249999992
1084,53.0,0.2752294999999947,48.0,0.25125647500000525
1085,56.0,0.2644805000000048,52.0,0.25125647499999104
1086,54.0,0.26448049999999057,49.0,0.2681593500000048
1087,50.0,0.28227300000000355,50.0,0.2681593499999906
1088,54.0,0.28227299999998934,47.0,3.2992263499999126
1089,49.0,0.2837150000000008,28.0,0.2614680249999992
1090,49.0,0.2752294999999947,29.0,0.2576385750000014
1091,49.0,0.271198499999997,30.0,0.25890255000000195
1092,49.0,0.2725290000000058,31.0,0.26399384166666096
1093,49.0,0.27807834166665657,33.0,0.2648237166666405
1094,49.0,0.27877721666664,34.0,0.26163696666665714
1095,49.0,0.2752116166666525,34.0,0.25675697500000183
1096,49.0,0.2702704999999952,37.0,0.2522121749999968
1097,49.0,0.2654864999999944,39.0,0.25890255000000195
1098,49.0,0.2725290000000058,39.0,0.26318609166665397
1099,49.0,0.2772705916666638,42.0,0.2648460833332962
1100,49.0,0.278930583333306,43.0,0.26627376666665725
1101,49.0,0.280162666666655,42.0,0.26174795833331643
1102,49.0,0.27544658333331995,41.0,0.25723057500000834
1103,49.0,0.2706835000000041,39.0,0.2572491250000013
1104,49.0,0.27088550000000566,39.0,0.2615576833333222
1105,49.0,0.27544658333331995,36.0,0.26586083333333477
1106,49.0,0.2799453333333304,35.0,0.26952925000000505
1107,49.0,0.2837150000000008,34.0,0.2614680249999992
1108,62.0,0.0879764999999999,75.0,0.0879764999999999
1109,58.0,0.0879764999999999,78.0,0.0879764999999999
1110,50.0,0.0879764999999999,74.0,0.0879764999999999
1111,53.0,0.0879764999999999,86.0,0.0879764999999999
1112,50.0,0.0879764999999999,75.0,0.0879764999999999
1113,46.0,0.0879764999999999,76.0,0.0879764999999999
1114,38.0,0.0879764999999999,74.0,0.0879764999999999
1115,41.0,0.0879764999999999,83.0,0.0879764999999999
1116,38.0,0.0879764999999999,73.0,0.0879764999999999
1117,34.0,0.0879764999999999,76.0,0.0879764999999999
1118,26.0,0.0879764999999999,71.0,0.09708750000000066
1119,27.0,0.09708750000000066,96.0,2.779122749999999
1120,29.0,0.0864552500000002,76.0,0.0864552500000002
1121,34.0,0.0864552500000002,73.0,0.0864552500000002
1122,41.0,0.0864552500000002,76.0,0.0864552500000002
1123,43.0,0.0864552500000002,77.0,0.0864552500000002
1124,41.0,0.0864552500000002,70.0,0.0864552500000002
1125,46.0,0.0864552500000002,75.0,0.0864552500000002
1126,53.0,0.0864552500000002,72.0,0.08645524999999665
1127,55.0,0.08645524999999665,77.0,0.0864552500000002
1128,53.0,0.0864552500000002,72.0,0.0864552500000002
1129,58.0,0.0864552500000002,74.0,0.0864552500000002
1130,65.0,0.0864552500000002,72.0,0.0864552500000002
1131,67.0,0.0864552500000002,80.0,0.0864552500000002
1132,65.0,0.0864552500000002,72.0,0.0864552500000002
1133,70.0,0.0864552500000002,74.0,0.0864552500000002
1134,77.0,0.0864552500000002,72.0,0.0864552500000002
1135,79.0,0.0864552500000002,78.0,0.0864552500000002
1136,75.0,0.0864552500000002,69.0,0.0864552500000002
1137,70.0,0.0864552500000002,73.0,0.0864552500000002
1138,63.0,0.0864552500000002,69.0,0.0864552500000002
1139,67.0,0.0864552500000002,78.0,0.0864552500000002
1140,63.0,0.0864552500000002,68.0,0.0864552500000002
1141,58.0,0.0864552500000002,71.0,0.0864552500000002
1142,51.0,0.0864552500000002,65.0,0.0864552500000002
1143,55.0,0.0864552500000002,75.0,0.0864552500000002
1144,51.0,0.0864552500000002,66.0,0.08645524999999665
1145,46.0,0.08645524999999665,69.0,0.0864552500000002
1146,39.0,0.0864552500000002,64.0,0.0864552500000002
1147,43.0,0.0864552500000002,71.0,0.0864552500000002
1148,39.0,0.0864552500000002,64.0,0.0864552500000002
1149,67.0,0.0867052500000014,63.0,0.0867052500000014
1150,20.0,0.0867052500000014,78.0,1.3953479999999985
1151,67.0,0.0872092500000008,65.0,0.0872092500000008
1152,63.0,0.0872092500000008,67.0,0.0872092500000008
1153,56.0,0.0872092500000008,67.0,0.0872092500000008
1154,62.0,0.0872092500000008,74.0,0.08720924999999369
1155,55.0,0.08720924999999369,64.0,0.0872092500000008
1156,51.0,0.0872092500000008,66.0,0.0872092500000008
1157,44.0,0.0872092500000008,61.0,0.0872092500000008
1158,50.0,0.0872092500000008,73.0,0.0872092500000008
1159,43.0,0.0872092500000008,66.0,0.0872092500000008
1160,39.0,0.0872092500000008,61.0,0.0872092500000008
1161,32.0,0.0872092500000008,62.0,0.0872092500000008
1162,36.0,0.0872092500000008,74.0,0.0872092500000008
1163,31.0,0.0872092500000008,60.0,0.08720924999999369
1164,27.0,0.08720924999999369,64.0,0.0872092500000008
1165,20.0,0.0872092500000008,61.0,0.0872092500000008
1166,14.0,0.0872092500000008,84.0,1.3953479999999985
1167,20.0,0.0872092500000008,65.0,0.0872092500000008
1168,26.0,0.0872092500000008,68.0,0.0872092500000008
1169,29.0,0.0872092500000008,64.0,0.0872092500000008
1170,36.0,0.0872092500000008,77.0,0.0872092500000008
1171,32.0,0.0872092500000008,63.0,0.0872092500000008
1172,38.0,0.0872092500000008,68.0,0.08720924999999369
1173,41.0,0.08720924999999369,66.0,0.0872092500000008
1174,48.0,0.0872092500000008,74.0,0.0872092500000008
1175,44.0,0.0872092500000008,64.0,0.0872092500000008
1176,50.0,0.0872092500000008,68.0,0.0872092500000008
1177,53.0,0.0872092500000008,63.0,0.0872092500000008
1178,60.0,0.0872092500000008,74.0,0.0872092500000008
1179,56.0,0.0872092500000008,64.0,0.0872092500000008
1180,62.0,0.0872092500000008,68.0,0.0872092500000008
1181,65.0,0.0872092500000008,64.0,0.08720924999999369
1182,19.0,0.08720924999999369,85.0,0.6916420000000016
1183,65.0,0.0864552500000002,65.0,0.0864552500000002
1184,62.0,0.0864552500000002,68.0,0.0864552500000002
1185,55.0,0.0864552500000002,65.0,0.0864552500000002
1186,58.0,0.0864552500000002,75.0,0.0864552500000002
1187,53.0,0.0864552500000002,65.0,0.0864552500000002
1188,50.0,0.0864552500000002,68.0,0.0864552500000002
1189,43.0,0.0864552500000002,64.0,0.0864552500000002
1190,74.0,0.0862070000000017,68.0,0.0862070000000017
1191,31.0,0.0862070000000017,88.0,0.693641999999997
1192,74.0,0.0867052499999943,69.0,0.0867052500000085
1193,71.0,0.0867052500000085,71.0,0.0867052499999943
1194,62.0,0.0867052499999943,65.0,0.0867052500000085
1195,67.0,0.0867052500000085,79.0,0.0867052499999943
1196,62.0,0.0867052499999943,66.0,0.0867052499999943
1197,59.0,0.0867052499999943,69.0,0.0867052500000085
1198,50.0,0.0867052500000085,62.0,0.0867052499999943
1199,55.0,0.0867052499999943,75.0,0.0867052500000085
1200,50.0,0.0867052500000085,62.0,0.0867052499999943
1201,47.0,0.0867052499999943,65.0,0.0867052499999943
1202,38.0,0.0867052499999943,60.0,0.0867052500000085
1203,43.0,0.0867052500000085,70.0,0.0867052499999943
1204,38.0,0.0867052499999943,59.0,0.0867052500000085
1205,35.0,0.0867052500000085,62.0,0.0867052499999943
1206,26.0,0.0867052499999943,55.0,0.09146350000000325
1207,17.0,0.09146350000000325,65.0,1.3793119999999988
1208,29.0,0.0862070000000017,50.0,0.0862070000000017
1209,36.0,0.0862070000000017,54.0,0.0862070000000017
1210,39.0,0.0862070000000017,49.0,0.0862070000000017
1211,44.0,0.0862070000000017,62.0,0.08620699999998749
1212,41.0,0.08620699999998749,50.0,0.0862070000000017
1213,48.0,0.0862070000000017,54.0,0.0862070000000017
1214,51.0,0.0862070000000017,52.0,0.0862070000000017
1215,56.0,0.0862070000000017,63.0,0.0862070000000017
1216,53.0,0.0862070000000017,51.0,0.0862070000000017
1217,60.0,0.0862070000000017,55.0,0.0862070000000017
1218,63.0,0.0862070000000017,52.0,0.0862070000000017
1219,68.0,0.0862070000000017,63.0,0.08620699999998749
1220,65.0,0.08620699999998749,53.0,0.0862070000000017
1221,72.0,0.0862070000000017,56.0,0.0862070000000017
1222,75.0,0.0862070000000017,53.0,0.0862070000000017
1223,22.0,0.0862070000000017,67.0,1.3829252499999996
1224,74.0,0.0862070000000017,53.0,0.0862070000000017
1225,70.0,0.0862070000000017,57.0,0.0862070000000017
1226,65.0,0.0862070000000017,52.0,0.0862070000000017
1227,68.0,0.0862070000000017,63.0,0.08620699999998749
1228,65.0,0.08620699999998749,50.0,0.0862070000000017
1229,58.0,0.0862070000000017,56.0,0.0862070000000017
1230,53.0,0.0862070000000017,51.0,0.0862070000000017
1231,54.0,0.12875525000000465,56.0,0.14354074999999966
1232,54.0,0.14354074999999966,59.0,0.6474825000000024
1233,40.0,0.10791375000000158,38.0,0.10791375000000158
1234,42.0,0.10791375000000158,42.0,0.10791374999999448
1235,47.0,0.10791374999999448,45.0,0.10791375000000158
1236,42.0,0.10791375000000158,41.0,0.10791375000000158
1237,40.0,0.10791375000000158,38.0,0.10791375000000158
1238,59.0,0.10791375000000158,64.0,0.8108100000000036
1239,39.0,0.10135125000000045,37.0,0.10135125000000045
1240,42.0,0.10135125000000045,40.0,0.10135125000000045
1241,47.0,0.10135125000000045,44.0,0.10135125000000045
1242,42.0,0.10135125000000045,41.0,0.10135125000000045
1243,39.0,0.10135125000000045,39.0,0.10135125000000045
1244,52.0,0.10135125000000045,55.0,1.409974499999997
1245,40.0,0.10135125000000045,37.0,0.10135125000000045
1246,58.0,0.10135125000000045,60.0,0.2027024999999938
1247,49.0,0.10135124999999334,42.0,0.10135125000000045
1248,56.0,0.10135125000000045,59.0,0.20978999999999814
1249,40.0,0.10489499999999907,39.0,0.10489499999999907
1250,58.0,0.10489499999999907,60.0,0.20979000000000525
1251,40.0,0.10489499999999907,36.0,0.10489500000000618
1252,56.0,0.10489500000000618,59.0,0.42015425000000306
1253,46.0,0.12765950000000004,40.0,0.12765950000000004
1254,42.0,0.12765950000000004,40.0,0.164835250000003
1255,54.0,0.164835250000003,56.0,0.16483524999999588
1256,63.0,0.16483524999999588,56.0,1.5171521749999854
1257,39.0,0.11009199999999453,40.0,0.10929000000000144
1258,42.0,0.10929000000000144,44.0,0.10849950000000064
1259,47.0,0.10849950000000064,45.0,0.10772037499999954
1260,42.0,0.10772037499999954,44.0,0.1069521249999994
1261,39.0,0.1069521249999994,42.0,0.10615767499999151
1262,63.0,0.10615767499999151,64.0,0.8684404999999984
1263,35.0,0.1401869999999974,41.0,0.1401870000000045
1264,39.0,0.1401870000000045,45.0,0.1401869999999974
1265,42.0,0.1401869999999974,49.0,0.1401869999999974
1266,63.0,0.1401869999999974,63.0,0.29487197916666474
1267,35.0,0.15384625000000085,41.0,0.15384625000000085
1268,63.0,0.15384625000000085,68.0,1.0041840000000022
1269,35.0,0.12552300000000116,36.0,0.12552300000000116
1270,39.0,0.12552300000000116,39.0,0.12552300000000116
1271,42.0,0.12552300000000116,42.0,0.12552299999999406
1272,71.0,0.08849550000000761,65.0,0.176991000000001
1273,68.0,0.0884954999999934,59.0,0.08849550000000761
1274,66.0,0.08849550000000761,62.0,0.176991000000001
1275,64.0,0.0884954999999934,56.0,0.08849550000000761
1276,59.0,0.08849550000000761,58.0,0.0884954999999934
1277,56.0,0.0884954999999934,53.0,0.08849550000000761
1278,54.0,0.08849550000000761,55.0,0.0884954999999934
1279,52.0,0.0884954999999934,50.0,0.08849550000000761
1280,47.0,0.08849550000000761,52.0,0.176991000000001
1281,51.0,0.5309729999999888,55.0,0.08884525000000565
1282,52.0,0.08884525000000565,52.0,0.08919741666666425
1283,54.0,0.08919741666666425,50.0,0.08964158333333216
1284,56.0,0.08964158333333216,47.0,0.09000008333335074
1285,57.0,0.09000008333335074,45.0,0.09045249999999783
1286,59.0,0.08516548750000652,42.0,0.09081300833334183
1287,60.0,0.09613216249999823,40.0,0.21818199999999877
1288,45.0,0.21818199999999877,35.0,0.19736849999999606
1289,35.0,0.19736849999999606,31.0,0.09868425000000514
1290,60.0,0.19736850000001027,50.0,0.09027100000000132
1291,59.0,0.09027100000000132,49.0,0.08991016666668372
1292,58.0,0.08991016666668372,47.0,0.08946341666667479
1293,57.0,0.08946341666667479,46.0,0.08910908333332657
1294,56.0,0.08910908333332657,44.0,0.08867016666667382
1295,55.0,0.08867016666667382,42.0,0.0882961250000136
1296,54.0,0.0882961250000136,41.0,0.21505399999999497
1297,45.0,0.21505399999999497,32.0,0.19736849999999606
1298,35.0,0.19736849999999606,28.0,0.09868425000000514
1299,80.0,0.19736850000001027,97.0,0.8721809999999977
1300,35.0,0.4511279999999971,45.0,0.21052650000000028
1301,40.0,0.21052650000000028,53.0,0.21052650000000028
1302,78.0,0.21052650000000028,68.0,0.0867052499999943
1303,76.0,0.0867052499999943,61.0,0.0867052500000085
1304,71.0,0.0867052500000085,65.0,0.1734105000000028
1305,68.0,0.0867052499999943,59.0,0.0867052500000085
1306,66.0,0.0867052500000085,62.0,0.1734104999999886
1307,64.0,0.0867052499999943,57.0,0.0867052499999943
1308,59.0,0.0867052499999943,58.0,0.0867052500000085
1309,56.0,0.0867052500000085,53.0,0.0867052499999943
1310,54.0,0.0867052499999943,55.0,0.0867052500000085
1311,52.0,0.0867052500000085,51.0,0.0867052499999943
1312,47.0,0.0867052499999943,52.0,0.1729105000000004
1313,30.0,0.09463725000000522,74.0,0.09463725000000522
1314,45.0,0.09463725000000522,97.0,0.1829270000000065
1315,51.0,0.09146350000000325,75.0,0.09146350000000325
1316,59.0,0.09146350000000325,80.0,0.09146350000000325
1317,57.0,0.09146350000000325,84.0,0.09146350000000325
1318,63.0,0.09146350000000325,88.0,0.09146349999997483
1319,71.0,0.09146349999997483,93.0,0.09146350000000325
1320,68.0,0.09146350000000325,97.0,0.16666649999999095
1321,23.0,0.3333330000000103,68.0,0.08333324999998126
1322,32.0,0.08333324999998126,74.0,0.08333325000000968
1323,44.0,0.08333325000000968,97.0,0.1666061749999983
1324,52.0,0.08348808333335,75.0,0.0831180916666483
1325,59.0,0.0831180916666483,78.0,0.08273604999999407
1326,56.0,0.08273604999999407,75.0,0.08234225000001061
1327,64.0,0.08234225000001061,79.0,0.08198238333332597
1328,71.0,0.08198238333332597,75.0,0.08161054999999351
1329,64.0,0.08161054999999351,78.0,0.08130074999999692
1330,56.0,0.08130074999999692,75.0,0.08130074999999692
1331,59.0,0.08130074999999692,80.0,0.08130074999999692
1332,52.0,0.08130074999999692,75.0,0.08130074999999692
1333,44.0,0.08130074999999692,79.0,0.08130075000002535
1334,47.0,0.08130075000002535,75.0,0.08130074999999692
1335,40.0,0.08130074999999692,78.0,0.08130074999999692
1336,32.0,0.08130074999999692,77.0,0.08130074999999692
1337,35.0,0.08130074999999692,82.0,0.08130074999999692
1338,28.0,0.08130074999999692,79.0,0.08130074999999692
1339,20.0,0.08130074999999692,87.0,0.08130074999999692
1340,28.0,0.08130074999999692,85.0,0.08130074999999692
1341,16.0,0.08130074999999692,96.0,0.09740249999998696
1342,52.0,0.584415000000007,102.0,0.584415000000007
1343,40.0,1.7532449999999926,52.0,3.822129500000017
1344,40.0,1.1320755000000133,44.0,2.6900540000000035
1345,38.0,1.5094339999999988,57.0,0.24096399999999107
1346,40.0,0.24096399999999107,57.0,0.2409640000000195
1347,43.0,0.2409640000000195,60.0,0.23076900000000933
1348,41.0,0.23076900000000933,56.0,0.2307689999999809
1349,40.0,0.2307689999999809,56.0,0.2272725833333311
1350,43.0,0.23715400000000386,52.0,4.050710000000009
1351,40.0,0.9890115000000037,44.0,3.0616985000000057
1352,38.0,1.3186819999999955,57.0,0.23076900000000933
1353,40.0,0.23076900000000933,57.0,0.25862050000000636
1354,72.0,0.07653049999998984,71.0,0.07653049999998984
1355,71.0,0.07653049999998984,71.0,0.07653050000001826
1356,67.0,0.07653050000001826,77.0,0.07653049999998984
1357,62.0,0.07653049999998984,71.0,0.07653049999998984
1358,60.0,0.07653049999998984,71.0,0.07653050000001826
1359,59.0,0.07653050000001826,71.0,0.07653049999998984
1360,55.0,0.07653049999998984,71.0,0.07653049999998984
1361,50.0,0.07653049999998984,71.0,0.07653050000001826
1362,48.0,0.07653050000001826,71.0,0.07633599999999774
1363,47.0,0.07633599999999774,72.0,0.07653049999998984
1364,43.0,0.07653049999998984,73.0,0.07675904166666214
1365,38.0,0.07675904166666214,75.0,0.07695595833331481
1366,36.0,0.07695595833331481,77.0,0.0771869999999808
1367,35.0,0.0771869999999808,78.0,0.07738616666665621
1368,31.0,0.07738616666665621,80.0,0.07761987500003897
1369,26.0,0.07761987500003897,81.0,0.07782112499998561
1370,24.0,0.07782112499998561,82.0,0.07805733333333364
1371,23.0,0.07805733333333364,84.0,0.0782609999999977
1372,19.0,0.0782609999999977,86.0,0.07849983333332489
1373,14.0,0.07849983333332489,88.0,0.07870587499996873
1374,7.0,0.07870587499996873,96.0,0.4736834999999928
1375,40.0,0.9473669999999856,65.0,4.1945470000000284
1376,40.0,1.1320755000000133,55.0,3.062471500000015
1377,38.0,1.5094339999999988,71.0,0.2666665000000137
1378,40.0,0.2666665000000137,71.0,0.26666649999998526
1379,43.0,0.26666649999998526,75.0,0.2955665000000067
1380,41.0,0.2955665000000067,70.0,0.5098522499999945
1381,40.0,0.5098522499999945,64.0,0.19642860416666963
1382,43.0,0.21428575000001615,65.0,5.228838500000023
1383,40.0,1.0588229999999896,55.0,4.170015500000034
1384,38.0,1.4117640000000051,67.0,0.2702705000000094
1385,40.0,0.2702705000000094,67.0,0.270270499999981
1386,43.0,0.270270499999981,72.0,0.2985074999999995
1387,41.0,0.2985074999999995,66.0,0.5815262500000244
1388,40.0,0.5815262500000244,57.0,0.11792447916661786
1389,40.0,0.14150937499999827,54.0,0.8493463749999819
1390,48.0,0.13888887500002056,63.0,0.36363649999998415
1391,45.0,0.36363649999998415,62.0,0.6936420000000112
1392,41.0,0.3468209999999772,57.0,0.346821000000034
1393,43.0,0.346821000000034,52.0,2.464150000000018
1394,38.0,1.1764709999999923,43.0,0.8955220000000281
1395,67.0,0.07653049999998984,77.0,0.07653049999998984
1396,62.0,0.07653049999998984,71.0,0.07653049999998984
1397,60.0,0.07653049999998984,71.0,0.07653049999998984
1398,59.0,0.07653049999998984,71.0,0.07653050000004669
1399,55.0,0.07653050000004669,71.0,0.07653049999998984
1400,50.0,0.07653049999998984,71.0,0.07653049999998984
1401,48.0,0.07653049999998984,71.0,0.07633600000002616
1402,47.0,0.07633600000002616,72.0,0.07653049999998984
1403,43.0,0.07653049999998984,73.0,0.07675904166666214
1404,38.0,0.07675904166666214,75.0,0.07695595833337165
1405,36.0,0.07695595833337165,77.0,0.07718700000003764
1406,35.0,0.07718700000003764,78.0,0.07738616666665621
1407,31.0,0.07738616666665621,80.0,0.07761987499998213
1408,26.0,0.07761987499998213,81.0,0.07782112500001404
1409,24.0,0.07782112500001404,82.0,0.07805733333333364
1410,23.0,0.07805733333333364,84.0,0.0782609999999977
1411,19.0,0.0782609999999977,86.0,0.07849983333335331
1412,14.0,0.07849983333335331,88.0,0.07870587499996873
1413,7.0,0.07870587499996873,96.0,0.4736834999999928
1414,17.0,0.9473669999999856,98.0,0.1759529999999927
1415,26.0,0.1759529999999927,73.0,0.07653049999998984
1416,32.0,0.07653049999998984,68.0,0.07653049999998984
1417,36.0,0.07653049999998984,68.0,0.07653050000004669
1418,35.0,0.07653050000004669,68.0,0.07653049999998984
1419,38.0,0.07653049999998984,73.0,0.07653049999998984
1420,44.0,0.07653049999998984,67.0,0.07653049999998984
1421,48.0,0.07653049999998984,67.0,0.07653049999998984
1422,47.0,0.07653049999998984,68.0,0.07653049999998984
1423,50.0,0.07653049999998984,72.0,0.07653050000004669
1424,56.0,0.07653050000004669,73.0,0.07653049999998984
1425,44.0,0.07653049999998984,80.0,0.15306099999997969
1426,59.0,0.07653049999998984,71.0,0.07653049999998984
1427,62.0,0.07653049999998984,71.0,0.07653049999998984
1428,68.0,0.07653049999998984,71.0,0.07653050000004669
1429,72.0,0.07653050000004669,71.0,0.07653049999998984
1430,71.0,0.07653049999998984,71.0,0.07653049999998984
1431,68.0,0.07653049999998984,77.0,0.07653049999998984
1432,62.0,0.07653049999998984,71.0,0.07653049999998984
1433,60.0,0.07653049999998984,71.0,0.07653049999998984
1434,59.0,0.07653049999998984,71.0,0.07653050000004669
1435,56.0,0.07653050000004669,71.0,0.07653049999998984
1436,52.0,0.10169500000000653,73.0,0.20339000000001306
1437,51.0,0.06779666666665207,73.0,0.06779666666665207
1438,49.0,0.06779666666665207,69.0,0.0593220833333703
1439,49.0,0.06779666666670892,89.0,0.20338999999995622
1440,48.0,0.20338999999995622,81.0,0.20339000000001306
1441,61.0,0.20339000000001306,81.0,0.20905900000002475
1442,54.0,0.20905900000002475,89.0,0.2040814999999725
1443,44.0,0.2040814999999725,74.0,0.20408150000002934
1444,45.0,0.10204075000001467,70.0,0.10204075000001467
1445,49.0,0.10204075000001467,74.0,0.2040814999999725
1446,47.0,0.06802716666663855,74.0,0.0680271666666954
1447,45.0,0.0680271666666954,71.0,0.05952377083332294
1448,45.0,0.06802716666663855,89.0,0.638864500000011
1449,56.0,0.20408150000002934,85.0,0.4347829999999817
1450,57.0,0.21739150000001928,85.0,0.21739149999996243
1451,51.0,0.21739149999996243,84.0,0.22471899999999323
1452,43.0,0.22471899999999323,68.0,0.11235950000002504
1453,44.0,0.11235950000002504,66.0,0.1123594999999682
1454,47.0,0.1123594999999682,68.0,0.09363291666670648
1455,45.0,0.07490633333333108,68.0,0.09363291666670648
1456,44.0,0.07490633333333108,66.0,0.0655430416666718
1457,32.0,0.07490633333333108,59.0,0.2127659999999878
1458,37.0,0.013297874999977921,59.0,0.19946812500000988
1459,40.0,0.013297875000034765,59.0,0.1861702499999751
1460,44.0,0.013297874999977921,59.0,0.1728723749999972
1461,54.0,0.1728723749999972,73.0,0.20547950000002402
1462,64.0,0.20547950000002402,73.0,0.2105265000000145
1463,20.0,0.2105265000000145,74.0,0.19743349999998827
1464,27.0,0.012339593750027689,74.0,0.18509390624996058
1465,36.0,0.012339593749970845,74.0,0.17275431249998974
1466,63.0,0.012339593750027689,77.0,0.16041471874996205
1467,43.0,0.16041471874996205,68.0,0.09747850000002245
1468,44.0,0.09747850000002245,66.0,0.0974784999999656
1469,47.0,0.0974784999999656,69.0,0.08123208333336152
1470,45.0,0.06498566666670058,69.0,0.08123208333330467
1471,44.0,0.06498566666664374,67.0,0.05686245833334169
1472,32.0,0.06498566666664374,60.0,0.19801999999998543
1473,37.0,0.012376249999988431,60.0,0.185643749999997
1474,40.0,0.012376249999988431,60.0,0.17326750000000857
1475,44.0,0.012376250000045275,60.0,0.1608912499999633
1476,51.0,0.1608912499999633,74.0,0.19933550000001787
1477,42.0,0.10135124999999334,41.0,0.10135125000005019
1478,39.0,0.10135125000005019,39.0,0.10135124999999334
1479,52.0,0.10135124999999334,55.0,1.4099744999999757
1480,40.0,0.10135124999999334,37.0,0.10135124999999334
1481,58.0,0.10135124999999334,60.0,0.20270249999998668
1482,49.0,0.10135124999999334,42.0,0.10135124999999334
1483,56.0,0.10135124999999334,59.0,0.20978999999999814
1484,40.0,0.10489499999999907,39.0,0.10489499999999907
1485,58.0,0.10489499999999907,60.0,0.20978999999999814
1486,40.0,0.10489499999999907,36.0,0.10489499999999907
1487,56.0,0.10489499999999907,59.0,0.42015424999999595
1488,46.0,0.12765949999999293,40.0,0.12765949999999293
1489,42.0,0.12765949999999293,40.0,0.1648352500000101
1490,54.0,0.1648352500000101,56.0,0.1648352500000101
1491,63.0,0.1648352500000101,56.0,1.5171521749999215
1492,39.0,0.1100919999999519,40.0,0.10929000000004407
1493,42.0,0.10929000000004407,44.0,0.10849949999999353
1494,47.0,0.10849949999999353,45.0,0.10772037499998532
1495,42.0,0.10772037499998532,44.0,0.10695212499996387
1496,39.0,0.10695212499996387,42.0,0.10615767500001994
1497,63.0,0.10615767500001994,64.0,0.8684404999999629
1498,35.0,0.14018700000002582,41.0,0.14018699999996898
1499,39.0,0.14018699999996898,45.0,0.14018700000002582
1500,42.0,0.14018700000002582,49.0,0.14018699999996898
1501,63.0,0.14018699999996898,63.0,0.29487197916665764
1502,35.0,0.15384625000001506,41.0,0.15384624999995822
1503,63.0,0.15384624999995822,68.0,1.0041840000000093
1504,35.0,0.12552299999998695,36.0,0.12552299999998695
1505,39.0,0.12552299999998695,39.0,0.1255230000000438
1506,42.0,0.1255230000000438,42.0,0.12552299999998695
1507,39.0,0.12552299999998695,41.0,0.12552299999998695
1508,35.0,0.12552299999998695,38.0,0.12552299999998695
1509,33.0,0.12552299999998695,47.0,0.7220208000000525
1510,35.0,0.1255230000000438,41.0,0.12552299999998695
1511,61.0,0.12552299999998695,63.0,0.35433074999997416
1512,42.0,0.11811024999997244,41.0,0.11811025000002928
1513,39.0,0.11811025000002928,38.0,0.11811024999997244
1514,59.0,0.11811024999997244,63.0,0.11664405000004763
1515,59.0,0.11664405000004763,63.0,0.6081688416667248
1516,35.0,0.10319965000002185,33.0,0.10244787499999575
1517,40.0,0.10244787499999575,36.0,0.10171858333330874
1518,47.0,0.04842616666667254,68.0,0.1452784999999608
1519,38.0,0.2905569999999784,62.0,0.04842616666667254
1520,39.0,0.04842616666667254,63.0,0.04842616666667254
1521,44.0,0.04842616666667254,65.0,0.04842616666667254
1522,47.0,0.04842616666667254,67.0,0.1452784999999608
1523,36.0,0.2905569999999784,62.0,0.04842616666667254
1524,37.0,0.04842616666667254,64.0,0.04842616666667254
1525,44.0,0.04842616666667254,66.0,0.04842616666667254
1526,47.0,0.04842616666667254,68.0,0.14150949999998375
1527,35.0,0.4245285000000081,86.0,0.14150949999998375
1528,68.0,0.4245285000000081,90.0,0.5660379999999918
1529,71.0,0.5660379999999918,77.0,0.15544049999999743
1530,68.0,0.15544049999999743,77.0,0.14962600000001203
1531,71.0,0.14962600000001203,75.0,0.14669950000001108
1532,59.0,0.14669950000001108,80.0,0.14669950000001108
1533,66.0,0.14669950000001108,79.0,0.13856800000002067
1534,64.0,0.13856800000002067,90.0,0.1039260000000013
1535,39.0,0.2771359999999845,63.0,0.04842616666667254
1536,40.0,0.04842616666667254,64.0,0.04842616666667254
1537,44.0,0.04842616666667254,66.0,0.04842616666667254
1538,47.0,0.04842616666667254,68.0,0.1452784999999608
1539,38.0,0.2905569999999784,62.0,0.04842616666667254
1540,39.0,0.04842616666667254,63.0,0.04842616666667254
1541,44.0,0.04842616666667254,65.0,0.04842616666667254
1542,47.0,0.04842616666667254,67.0,0.1452784999999608
1543,36.0,0.2905569999999784,62.0,0.04842616666667254
1544,37.0,0.04842616666667254,64.0,0.04842616666667254
1545,44.0,0.04842616666667254,66.0,0.04842616666667254
1546,47.0,0.04842616666667254,68.0,0.14150949999998375
1547,35.0,0.4245285000000081,86.0,0.14150949999998375
1548,71.0,0.4245285000000081,90.0,0.5660379999999918
1549,71.0,0.5660379999999918,74.0,0.15544049999999743
1550,68.0,0.15544049999999743,71.0,0.14962600000001203
1551,71.0,0.14962600000001203,68.0,0.14669950000001108
1552,68.0,0.14669950000001108,66.0,0.14669950000001108
1553,66.0,0.14669950000001108,63.0,0.13856800000002067
1554,51.0,0.13856800000002067,59.0,0.41284350000000813
1555,66.0,0.27522900000002437,59.0,0.13761449999998376
1556,68.0,0.13761449999998376,58.0,0.41097549999994953
1557,54.0,0.2752289999999675,58.0,0.135746499999982
1558,68.0,0.135746499999982,60.0,0.40723950000000286
1559,53.0,0.14840449999999805,53.0,0.2943545000000043
1560,27.0,0.14840450000000516,53.0,0.07297499999999957
1561,51.0,0.14594999999999914,58.0,0.2929729999999964
