,pitch,step,velocity,duration
80,53.0,0.0009686166666682539,56.0,0.07748933333333241
81,48.0,0.07652071666666416,51.0,0.07748933333333596
82,52.0,0.07652071666666771,56.0,0.07748933333333241
83,48.0,0.07748933333333241,51.0,0.07748933333333241
84,51.0,0.08136380000000187,56.0,0.07748933333333241
85,31.0,0.035838816666665,61.0,0.11623400000000217
86,43.0,0.03680743333333325,51.0,0.07748933333333241
87,31.0,0.07942656666666892,70.0,0.47367200000000054
88,43.0,0.07697170000000142,50.0,0.07894533333333342
89,49.0,0.08289259999999743,55.0,0.07894533333333342
90,39.0,0.07499806666666942,49.0,0.07894533333333342
91,48.0,0.07894533333333342,53.0,0.07894533333332987
92,43.0,0.08387941666666521,47.0,0.07882880833333417
93,47.0,0.07499806666666586,50.0,0.0758768416666662
94,32.0,0.000986816666667778,62.0,0.45502799999999866
95,39.0,0.07489002499999842,46.0,0.07583800000000096
96,46.0,0.0777339500000025,49.0,0.07583799999999741
97,39.0,0.07678597499999995,46.0,0.07583799999999741
98,45.0,0.07678597499999995,47.0,0.07583800000000096
99,36.0,0.07489002499999842,45.0,0.07590823333333319
100,31.0,0.07394204999999943,63.0,0.4718839999999993
101,39.0,0.07766424166666752,45.0,0.07864733333333263
102,43.0,0.08159660833333149,47.0,0.07864733333333263
103,36.0,0.07668115000000242,45.0,0.07864733333333263
104,42.0,0.07864733333333263,46.0,0.07864733333333263
105,39.0,0.08159660833333149,44.0,0.07877308958333273
106,12.0,0.07569805833333376,60.0,1.425348999999997
107,41.0,0.002050020833333832,45.0,0.08200083333333197
108,36.0,0.07790079166666786,42.0,0.08200083333333197
109,40.0,0.08507586458333094,45.0,0.08200083333333552
110,36.0,0.08097582291666683,40.0,0.08200083333333552
111,39.0,0.0840508541666658,44.0,0.08200083333333552
112,31.0,0.08097582291666683,42.0,0.08194805624999901
113,19.0,0.08097582291666683,68.0,0.9333439999999982
114,38.0,0.0009722333333321842,44.0,0.0777786666666671
115,31.0,0.07680643333333492,42.0,0.0777786666666671
116,37.0,0.07583419999999919,47.0,0.0777786666666671
117,27.0,0.07875089999999929,45.0,0.0777786666666671
118,36.0,0.07875090000000284,49.0,0.07777866666666355
119,31.0,0.07972313333333148,47.0,0.0777786666666671
120,35.0,0.07680643333333492,53.0,0.07777866666666355
121,27.0,0.07972313333333148,49.0,0.0777786666666671
122,36.0,0.07680643333333492,56.0,0.0777786666666671
123,31.0,0.07583419999999919,53.0,0.0777786666666671
124,39.0,0.07680643333333137,59.0,0.0777786666666671
125,32.0,0.07972313333333503,59.0,0.07781571874999926
126,11.0,0.07680643333333137,99.0,0.2422284999999995
127,38.0,0.07872426249999975,59.0,0.08074283333333199
128,41.0,0.08477997500000001,59.0,0.08074283333333199
129,44.0,0.07973354791666765,59.0,0.08074283333333199
130,55.0,0.07771497708333186,59.0,0.08074283333333554
131,50.0,0.0857892604166679,59.0,0.08061050833333283
132,53.0,0.07569640624999963,62.0,0.07730238333333261
133,41.0,0.002018570833332234,77.0,0.3474637499999993
134,56.0,0.08010969791666511,64.0,0.0772141666666677
135,67.0,0.07624898958333404,67.0,0.0772141666666677
136,62.0,0.07431863541666672,68.0,0.0772141666666677
137,65.0,0.07817934375000135,69.0,0.0772141666666677
138,41.0,0.03860708333333207,73.0,0.11582124999999976
139,56.0,0.03667672916666831,70.0,0.07721416666666414
140,39.0,0.07914452083333146,77.0,0.4632850000000026
141,65.0,0.002895531250000971,69.0,0.0772141666666677
142,60.0,0.07624898958333404,68.0,0.0772141666666677
143,63.0,0.07335345833333307,67.0,0.0772141666666677
144,56.0,0.08204005208333243,66.0,0.0772141666666677
145,53.0,0.07624898958333404,64.0,0.0772141666666677
146,48.0,0.07624898958333404,62.0,0.07723580625000181
147,51.0,0.07528381250000038,58.0,0.0789236937499993
148,24.0,0.000965177083333657,84.0,0.47367200000000054
149,44.0,0.07795851666666564,58.0,0.07894533333333342
150,41.0,0.0819057833333332,58.0,0.07894533333333342
151,36.0,0.07697170000000142,58.0,0.07894533333333342
152,39.0,0.07697170000000142,58.0,0.07894533333332987
153,32.0,0.0819057833333332,58.0,0.07894533333333342
154,23.0,0.07795851666666564,86.0,0.23683600000000027
155,43.0,0.0019736333333320033,59.0,0.07894533333333342
156,38.0,0.07697170000000142,59.0,0.07894533333333342
157,41.0,0.07795851666666564,59.0,0.07894533333333342
158,44.0,0.08091896666666543,59.0,0.07894533333333342
159,55.0,0.0799321500000012,59.0,0.07894533333333342
160,50.0,0.07894533333333342,59.0,0.07890205416666873
161,34.0,0.07697170000000142,77.0,0.15442833333333184
162,53.0,0.001930354166667314,64.0,0.0772141666666677
163,56.0,0.07528381250000038,64.0,0.07721416666666414
164,67.0,0.07528381250000038,66.0,0.07721416666666414
165,32.0,0.0019303541666637614,72.0,0.1544283333333354
166,62.0,0.0772141666666677,67.0,0.0772141666666677
167,31.0,0.0772141666666677,73.0,0.15442833333333184
168,65.0,0.002895531250000971,69.0,0.07721416666666414
169,55.0,0.07238828124999941,69.0,0.07721416666666414
170,31.0,0.07914452083333146,77.0,0.4632850000000026
171,65.0,0.000965177083333657,67.0,0.0772141666666677
172,60.0,0.0772141666666677,66.0,0.0772141666666677
173,63.0,0.07624898958333404,64.0,0.07721416666666414
174,55.0,0.07528381250000038,62.0,0.07721416666666414
175,53.0,0.08204005208333243,61.0,0.0772141666666677
176,48.0,0.0772141666666677,60.0,0.07725704791666743
177,24.0,0.07431863541666672,81.0,0.47014599999999973
178,51.0,0.0009794708333323854,59.0,0.07835766666666899
179,43.0,0.07737819583333305,59.0,0.07835766666666899
180,41.0,0.07835766666666899,59.0,0.07835766666666544
181,36.0,0.07835766666666544,59.0,0.07835766666666544
182,39.0,0.08129607916666615,59.0,0.07835766666666899
183,38.0,0.07443978333333234,59.0,0.07835766666666899
184,26.0,0.07933713750000138,77.0,0.23507299999999987
185,43.0,0.07737819583333305,58.0,0.07835766666666899
186,47.0,0.08227555000000208,58.0,0.07835766666666544
187,50.0,0.07443978333333234,58.0,0.07835766666666544
188,60.0,0.08129607916666615,58.0,0.07835766666666544
189,55.0,0.07737819583333305,58.0,0.07835042916666524
190,59.0,0.07639872500000067,58.0,0.07778590416666731
191,43.0,0.0009794708333323854,70.0,0.4666719999999991
192,62.0,0.07972313333333503,57.0,0.07777866666666355
193,47.0,0.07583419999999919,66.0,0.1555573333333342
194,72.0,0.0029167000000001053,58.0,0.0777786666666671
195,67.0,0.074861966666667,59.0,0.0777786666666671
196,52.0,0.0777786666666671,70.0,0.15555733333333066
197,71.0,0.0009722333333321842,59.0,0.0777786666666671
198,62.0,0.07972313333333148,59.0,0.0777786666666671
199,71.0,0.07291750000000263,60.0,0.07777866666666355
200,48.0,0.0019444666666643684,70.0,0.4666719999999991
201,66.0,0.08069536666666721,60.0,0.0777786666666671
202,69.0,0.07583419999999919,59.0,0.0777786666666671
203,62.0,0.074861966666667,59.0,0.0777786666666671
204,59.0,0.08069536666666721,59.0,0.0777786666666671
205,54.0,0.07583419999999919,58.0,0.0777786666666671
206,38.0,0.07875089999999929,77.0,0.477212999999999
207,57.0,0.002982581249998617,55.0,0.0795355000000022
208,50.0,0.07754711250000312,55.0,0.07953549999999865
209,47.0,0.07953549999999865,55.0,0.07953549999999865
210,42.0,0.07754711249999957,55.0,0.07953549999999865
211,45.0,0.08351227500000036,55.0,0.07953549999999865
212,38.0,0.07456453125000095,55.0,0.07953549999999865
213,48.0,0.07953549999999865,55.0,0.07953549999999865
214,31.0,0.001988387499999078,77.0,0.2386064999999995
215,43.0,0.08152388750000128,55.0,0.07953549999999865
216,47.0,0.07655291875000003,55.0,0.07953549999999865
217,50.0,0.08351227500000036,55.0,0.07953549999999865
218,60.0,0.07555872500000049,55.0,0.07953549999999865
219,55.0,0.08052969374999819,55.0,0.07953549999999865
220,59.0,0.07754711249999957,55.0,0.0795355000000022
221,47.0,0.001988387499999078,67.0,0.15907100000000085
222,62.0,0.08152388750000128,59.0,0.0795355000000022
223,46.0,0.07754711249999957,58.0,0.15907100000000085
224,72.0,0.0029825812500021698,59.0,0.07953549999999865
225,67.0,0.07854130624999911,59.0,0.07953549999999865
226,47.0,0.07754711249999957,63.0,0.15907100000000085
227,71.0,0.000994193749999539,59.0,0.0795355000000022
228,62.0,0.08052969375000174,59.0,0.07953549999999865
229,79.0,0.07754711249999957,81.0,0.2386064999999995
230,80.0,0.9534318062499985,94.0,0.08043906249999822
231,12.0,0.000994193749999539,100.0,0.24135150000000039
232,75.0,0.07843923749999959,69.0,0.08045050000000131
233,79.0,0.08045050000000131,90.0,0.08045049999999776
234,72.0,0.08045049999999776,69.0,0.08045050000000131
235,78.0,0.0844730250000012,84.0,0.08045050000000131
236,75.0,0.0814561312500004,69.0,0.08033945625000172
237,77.0,0.07642797500000142,82.0,0.0775263479166668
238,43.0,0.0010056312499990838,84.0,0.3487019999999994
239,72.0,0.07555209999999946,67.0,0.07748933333333241
240,76.0,0.08039518333333362,79.0,0.07748933333333241
241,72.0,0.07458348333333475,67.0,0.07748933333333241
242,75.0,0.07748933333333241,78.0,0.07748933333333241
243,43.0,0.04068189999999916,79.0,0.11623400000000217
244,67.0,0.038744666666666205,67.0,0.07748933333333596
245,43.0,0.07748933333333596,84.0,0.47014599999999973
246,74.0,0.0019589416666683235,77.0,0.07835766666666544
247,67.0,0.07835766666666544,69.0,0.07835766666666544
248,73.0,0.07737819583333305,75.0,0.07835766666666544
249,63.0,0.07541925416666828,69.0,0.07835766666666544
250,72.0,0.08031660833333021,73.0,0.07835766666666899
251,67.0,0.07737819583333305,69.0,0.07835766666666899
252,44.0,0.07933713750000138,88.0,0.46493600000000157
253,71.0,0.001937233333332955,73.0,0.07748933333333241
254,63.0,0.07458348333333475,67.0,0.07748933333333241
255,70.0,0.07845795000000066,69.0,0.07748933333333241
256,63.0,0.07652071666666416,67.0,0.07748933333333241
257,69.0,0.07942656666666892,69.0,0.07748933333333241
258,60.0,0.07748933333333241,67.0,0.07750380833333281
259,43.0,0.07652071666666771,84.0,0.4718839999999993
260,68.0,0.0009830916666651035,73.0,0.07864733333333618
261,63.0,0.07569805833333376,69.0,0.07864733333333618
262,67.0,0.08159660833333504,73.0,0.07864733333333263
263,60.0,0.08061351666666638,69.0,0.07864733333333263
264,66.0,0.07766424166666752,73.0,0.07864733333333263
265,63.0,0.07963042499999773,69.0,0.07880931458333507
266,65.0,0.07471496666666866,73.0,0.08291283958333295
267,39.0,0.0009830916666651035,79.0,0.4978010000000026
268,60.0,0.08296683333333377,67.0,0.08296683333333377
269,64.0,0.08192974791666785,69.0,0.08296683333333021
270,60.0,0.08711517499999744,67.0,0.08296683333333732
271,63.0,0.07985557708333602,69.0,0.08296683333333021
272,55.0,0.08607808958333152,67.0,0.08273023958333425
273,62.0,0.07778140624999708,69.0,0.07681539583333574
274,43.0,0.0020741708333389397,79.0,0.9198919999999973
275,55.0,0.07761588750000215,67.0,0.0766576666666623
276,61.0,0.07378300416666406,69.0,0.0766576666666694
277,51.0,0.07857410833333489,67.0,0.0766576666666623
278,60.0,0.07953232916666764,69.0,0.0766576666666623
279,55.0,0.07186656249999857,67.0,0.0766576666666694
280,59.0,0.08144877083333313,69.0,0.0766576666666694
281,51.0,0.07282478333333131,67.0,0.0766576666666694
282,58.0,0.0766576666666694,69.0,0.0766576666666623
283,51.0,0.07953232916666764,67.0,0.0766576666666623
284,57.0,0.0747412249999968,69.0,0.0766576666666694
285,48.0,0.07569944583333665,67.0,0.0766576666666623
286,15.0,0.07761588749999504,80.0,0.23683599999999672
287,56.0,0.000986816666667778,56.0,0.07894533333332987
288,49.0,0.07894533333332987,56.0,0.07894533333333698
289,55.0,0.0779585166666692,56.0,0.07894533333332987
290,46.0,0.07894533333332987,51.0,0.07894533333333698
291,54.0,0.07993215000000475,56.0,0.07894533333332987
292,49.0,0.07894533333332987,51.0,0.07892713333333745
293,31.0,0.0779585166666692,69.0,0.34870200000000295
294,60.0,0.07668114999999887,64.0,0.07864733333333618
295,61.0,0.07668114999999887,62.0,0.07864733333333618
296,58.0,0.07963042500000483,61.0,0.07864733333332907
297,72.0,0.07668114999999887,61.0,0.07864733333332907
298,63.0,0.08257969999999659,60.0,0.07864733333333618
299,27.0,0.07668114999999887,63.0,0.47188400000000286
300,70.0,0.0029492750000059686,59.0,0.07864733333332907
301,61.0,0.07668114999999887,59.0,0.07864733333332907
302,75.0,0.07569805833333021,59.0,0.07864733333333618
303,72.0,0.07963042499999773,59.0,0.07864733333333618
304,73.0,0.07766424166666752,59.0,0.07864733333333618
305,70.0,0.08159660833333504,59.0,0.07864733333333618
306,77.0,0.07569805833333731,59.0,0.07864733333332907
307,32.0,0.001966183333330207,70.0,0.23594200000000143
308,72.0,0.08159660833333504,59.0,0.07864733333332907
309,75.0,0.07864733333332907,59.0,0.07864733333333618
310,68.0,0.07668115000000597,59.0,0.07864733333332907
311,71.0,0.07963042499999773,59.0,0.07864733333332907
312,68.0,0.07963042499999773,59.0,0.07860390833333497
313,72.0,0.073731875,59.0,0.07751828333334032
314,48.0,0.0019661833333373124,74.0,0.34870200000000295
315,63.0,0.07555210000000301,59.0,0.07748933333333241
316,67.0,0.08136379999999832,59.0,0.07748933333333241
317,63.0,0.07652071666666416,59.0,0.07748933333333241
318,68.0,0.07555210000000301,59.0,0.07748933333333241
319,36.0,0.03971328333333446,67.0,1.0461059999999947
320,60.0,0.0368074333333297,59.0,0.07748933333333241
321,64.0,0.07845795000000066,59.0,0.07748933333333241
322,41.0,0.0009686166666682539,70.0,0.929871999999996
323,60.0,0.07845795000000066,59.0,0.07748933333333241
324,65.0,0.07652071666666416,59.0,0.07748933333333241
325,56.0,0.07652071666666416,59.0,0.07748933333333952
326,59.0,0.07845795000000066,59.0,0.07748933333333241
327,43.0,0.038744666666666205,67.0,0.11623400000000572
328,56.0,0.03971328333333446,59.0,0.07748933333333241
329,44.0,0.07652071666667126,70.0,0.46493599999999446
330,60.0,0.0019372333333294023,59.0,0.07748933333333241
331,53.0,0.07748933333333241,59.0,0.07748933333333241
332,55.0,0.07652071666667126,59.0,0.07748933333333241
333,53.0,0.07748933333333241,59.0,0.07748933333333241
334,56.0,0.07845795000000066,59.0,0.07748933333333241
335,48.0,0.07845795000000066,59.0,0.07754393333333098
336,55.0,0.07264624999999825,59.0,0.07890893333333082
337,22.0,0.0019372333333294023,77.0,0.23683599999999672
338,50.0,0.07993214999999765,59.0,0.07894533333333698
339,53.0,0.0779585166666692,59.0,0.07894533333332987
340,56.0,0.0779585166666692,59.0,0.07894533333332987
341,67.0,0.07795851666666209,59.0,0.07894533333333698
342,62.0,0.08387941666666876,59.0,0.07890158333333375
343,65.0,0.07401124999999809,55.0,0.0778078333333383
344,38.0,0.001973633333335556,70.0,0.46667200000000264
345,68.0,0.0777786666666671,53.0,0.0777786666666671
346,44.0,0.0777786666666671,63.0,0.1555573333333342
347,79.0,0.0009722333333357369,55.0,0.07777866666666
348,74.0,0.07583419999999563,56.0,0.0777786666666671
349,48.0,0.07875090000000284,63.0,0.1555573333333342
350,77.0,0.0009722333333286315,57.0,0.0777786666666671
351,68.0,0.07583420000000274,58.0,0.0777786666666671
352,72.0,0.0777786666666671,57.0,0.0777786666666671
353,46.0,0.0009722333333357369,70.0,0.46667199999999553
354,68.0,0.07583419999999563,57.0,0.0777786666666671
355,70.0,0.08166760000000295,56.0,0.0777786666666671
356,62.0,0.07388973333333126,56.0,0.0777786666666671
357,60.0,0.07875090000000284,55.0,0.0777786666666671
358,56.0,0.08069536666666721,55.0,0.07781518333332826
359,44.0,0.07583419999999563,68.0,0.47543600000000197
360,58.0,0.002971475000002499,55.0,0.07923933333333366
361,50.0,0.0782488416666638,59.0,0.07923933333333366
362,67.0,0.07923933333333366,59.0,0.07923933333333366
363,58.0,0.0782488416666638,59.0,0.07923933333333366
364,65.0,0.0782488416666709,59.0,0.07923933333333366
365,56.0,0.08221080833332906,59.0,0.07923933333333366
366,62.0,0.0752773666666684,59.0,0.07923933333333366
367,27.0,0.0009904916666698682,72.0,0.23771800000000098
368,58.0,0.08221080833332906,59.0,0.07923933333333366
369,63.0,0.0752773666666684,59.0,0.07923933333333366
370,55.0,0.07923933333333366,59.0,0.07923933333333366
371,66.0,0.08122031666666629,59.0,0.07923933333333366
372,27.0,0.03862917499999696,55.0,0.5942950000000025
373,63.0,0.04259114166666933,59.0,0.07923933333333366
374,34.0,0.016838358333330916,55.0,0.5348655000000022
375,67.0,0.057448516666667615,59.0,0.07923933333333366
376,43.0,0.001980983333332631,63.0,0.47543600000000197
377,58.0,0.07725835000000103,59.0,0.07923933333333366
378,69.0,0.08221080833333616,59.0,0.07923933333333366
379,67.0,0.0782488416666638,55.0,0.07923933333333366
380,70.0,0.07725835000000103,59.0,0.07923933333333366
381,63.0,0.08022982500000353,55.0,0.07923933333333366
382,73.0,0.08320129999999892,59.0,0.07923933333333366
383,70.0,0.0752773666666684,51.0,0.07923933333332656
384,74.0,0.0782488416666638,58.0,0.07923933333333366
385,67.0,0.07923933333333366,55.0,0.07923933333333366
386,75.0,0.08419179166666879,59.0,0.07923933333333366
387,70.0,0.07428687499999853,58.0,0.07923933333333366
388,76.0,0.07923933333333366,61.0,0.07923933333333366
389,67.0,0.07923933333333366,59.0,0.07923933333333366
390,77.0,0.08122031666666629,64.0,0.07923933333333366
391,70.0,0.08221080833332906,62.0,0.07923933333333366
392,78.0,0.07626785833333827,69.0,0.07923933333333366
393,67.0,0.07923933333333366,67.0,0.07923933333333366
394,7.0,0.07923933333333366,90.0,0.24135150000000039
395,79.0,0.003016893750000804,89.0,0.08045049999999776
396,74.0,0.08045049999999776,64.0,0.08045050000000487
397,78.0,0.07843923749999959,75.0,0.08045050000000487
398,70.0,0.08246176250000303,64.0,0.08045049999999776
399,77.0,0.07944486875000223,73.0,0.08045049999999776
400,74.0,0.07843923749999959,64.0,0.08045049999999776
401,76.0,0.07944486874999512,61.0,0.0775263479166668
402,38.0,0.0010056312500026365,77.0,0.34870200000000295
403,70.0,0.07555210000000301,59.0,0.07748933333333241
404,75.0,0.08039518333333007,61.0,0.07748933333333241
405,70.0,0.07942656666666892,59.0,0.07748933333333241
406,74.0,0.07458348333333475,61.0,0.07748933333333241
407,38.0,0.038744666666666205,72.0,0.11623399999999862
408,67.0,0.03777604999999795,59.0,0.07748933333333241
409,38.0,0.07845795000000066,77.0,0.47014599999999973
410,73.0,0.000979470833335938,69.0,0.07835766666666188
411,70.0,0.07639872499999711,64.0,0.07835766666666899
412,72.0,0.0812960791666697,69.0,0.07835766666666188
413,67.0,0.07933713749999782,64.0,0.07835766666666899
414,71.0,0.07541925416666828,69.0,0.07835766666666188
415,67.0,0.0812960791666626,64.0,0.0782729166666698
416,70.0,0.07346031250000351,69.0,0.07615416666666164
417,39.0,0.0019589416666647708,80.0,0.4565860000000015
418,63.0,0.0789513291666637,59.0,0.07609766666666928
419,69.0,0.07419522500000397,61.0,0.07609766666666218
420,63.0,0.07704888749999839,59.0,0.07609766666666928
421,68.0,0.07514644583333308,61.0,0.07609766666666928
422,58.0,0.07324400416666776,59.0,0.07609766666666928
423,67.0,0.07704888749999839,69.0,0.07861546250000373
424,38.0,0.0009512208333362082,77.0,0.47188400000000286
425,62.0,0.07864733333333618,64.0,0.07864733333332907
426,66.0,0.07668114999999887,69.0,0.07864733333332907
427,58.0,0.08061351666666638,64.0,0.07864733333332907
428,65.0,0.07668114999999887,69.0,0.07864733333333618
429,62.0,0.08159660833333504,64.0,0.07870132708333699
430,34.0,0.07766424166666752,72.0,0.4978010000000026
431,64.0,0.003111256250001304,61.0,0.08296683333333021
432,58.0,0.07778140624999708,59.0,0.08296683333333732
433,63.0,0.08711517500000099,61.0,0.08296683333333732
434,58.0,0.08192974791666785,59.0,0.08296683333333021
435,62.0,0.08400391874999968,61.0,0.08296683333333021
436,55.0,0.08296683333333021,59.0,0.08280910416667098
437,38.0,0.08089266250000549,72.0,0.9198919999999973
438,61.0,0.0009582208333327458,69.0,0.0766576666666694
439,58.0,0.07761588750000215,64.0,0.0766576666666623
440,60.0,0.07282478333333131,69.0,0.0766576666666694
441,55.0,0.08049055000000038,64.0,0.0766576666666694
442,59.0,0.0766576666666694,69.0,0.0766576666666623
443,55.0,0.0766576666666623,64.0,0.0766576666666694
444,58.0,0.07282478333333842,69.0,0.0766576666666623
445,50.0,0.08144877083333313,59.0,0.0766576666666623
446,57.0,0.0747412249999968,61.0,0.0766576666666694
447,50.0,0.07761588750000215,59.0,0.0766576666666623
448,56.0,0.07282478333333131,61.0,0.0766576666666694
449,46.0,0.07953232916666764,59.0,0.07668626249999733
450,7.0,0.07569944583332955,74.0,0.23683599999999672
451,55.0,0.002960450000003334,59.0,0.07894533333332987
452,50.0,0.07401124999999809,55.0,0.07894533333332987
453,54.0,0.07993214999999765,59.0,0.07894533333333698
454,46.0,0.0779585166666692,55.0,0.07894533333332987
455,53.0,0.08387941666666165,59.0,0.07894533333333698
456,50.0,0.07697170000000142,55.0,0.07892713333333745
457,52.0,0.07697170000000142,59.0,0.07750753333333193
458,26.0,0.000986816666667778,69.0,0.34870200000000295
459,46.0,0.08039518333333007,55.0,0.07748933333333952
460,51.0,0.07458348333333475,59.0,0.07748933333333241
461,46.0,0.07942656666666892,55.0,0.07748933333333241
462,50.0,0.07458348333333475,59.0,0.07748933333333241
463,26.0,0.03971328333333446,61.0,0.11623399999999862
464,43.0,0.0368074333333297,55.0,0.07748933333333241
465,49.0,0.07845795000000066,59.0,0.07892713333333745
466,26.0,0.0009686166666682539,70.0,0.47367200000000054
467,46.0,0.07993214999999765,55.0,0.07894533333333698
468,48.0,0.08091896666667253,59.0,0.07894533333332987
469,43.0,0.07401124999999809,55.0,0.07894533333332987
470,47.0,0.08387941666666165,59.0,0.07894533333333698
471,43.0,0.07598488333333364,55.0,0.07894533333333698
472,46.0,0.07697170000000142,59.0,0.07591568333333498
473,27.0,0.001973633333335556,62.0,0.45502799999999866
474,39.0,0.0777339500000025,55.0,0.07583799999999741
475,45.0,0.07299407499999688,59.0,0.07583799999999741
476,39.0,0.07962990000000048,55.0,0.07583799999999741
477,44.0,0.07489002500000197,59.0,0.07583799999999741
478,34.0,0.07678597499999995,55.0,0.07594334999999575
479,43.0,0.07204610000000145,55.0,0.07861221666666296
480,26.0,0.0009479749999954379,63.0,0.47188400000000286
481,38.0,0.07864733333333618,50.0,0.07864733333332907
482,42.0,0.07668114999999887,53.0,0.07864733333332907
483,34.0,0.08257969999999659,47.0,0.07864733333333618
484,41.0,0.07471496666666866,50.0,0.07864733333333618
485,38.0,0.08061351666666638,46.0,0.07864733333333618
486,40.0,0.07766424166666752,49.0,0.08195891458333193
487,7.0,0.0009830916666686562,55.0,1.425348999999997
488,34.0,0.08507586458333094,45.0,0.08200083333333907
489,39.0,0.07687578125000272,47.0,0.08200083333333197
490,34.0,0.08302584375000066,45.0,0.08200083333333197
491,38.0,0.08200083333333197,46.0,0.08200083333333197
492,31.0,0.08200083333333197,42.0,0.08200083333333197
493,37.0,0.08097582291667038,45.0,0.07788422083333302
494,14.0,0.0020500208333302794,58.0,0.9333439999999982
495,34.0,0.07875090000000284,45.0,0.0777786666666671
496,36.0,0.07972313333333148,47.0,0.0777786666666671
497,26.0,0.0777786666666671,45.0,0.0777786666666671
