,start,pitch,step,velocity,duration
60,38.12563020833332,43,0.5581400000000016,44,1.6234561666666707
61,38.65660320833332,40,0.530973000000003,33,0.5287876145833295
62,39.19094637499999,40,0.534343166666666,33,0.5523260416666673
63,39.74908637499999,45,0.5581400000000016,44,1.6893859166666658
64,40.32324937499999,41,0.5741629999999986,28,0.5512689583333312
65,40.880332291666654,41,0.5570829166666655,28,0.5523260416666673
66,41.72832729166666,39,0.8479950000000045,48,1.4193229999999915
67,42.018182291666655,29,0.28985499999999575,46,1.1294679999999957
68,42.302542291666654,45,0.2843599999999995,44,0.2843599999999995
69,42.586902291666654,49,0.2843599999999995,49,0.5549068750000004
70,42.867276291666656,48,0.2803740000000019,47,0.2803739999999948
71,43.14765029166665,46,0.2803739999999948,44,1.6299109999999999
72,43.69310529166665,41,0.5454549999999969,33,0.5208335416666685
73,44.21942129166665,41,0.5263160000000013,33,0.5523260416666673
74,44.77756129166665,58,0.5581400000000016,53,1.5753380000000021
75,45.30853429166665,52,0.530973000000003,33,0.4961563020833353
76,45.80991329166665,52,0.501379,33,0.5373298958333308
77,46.35289929166665,56,0.5429859999999991,50,1.5542692499999973
78,46.88153329166665,51,0.5286339999999967,34,0.49950546875000157
79,47.38628954166665,51,0.5047562499999998,35,0.5154531770833302
80,47.90716854166665,42,0.5208790000000008,48,1.7091779999999943
81,48.19702354166665,44,0.28985500000000286,48,0.28985499999999575
82,48.48687854166665,20,0.28985499999999575,46,1.1294679999999957
83,48.77123854166665,54,0.2843599999999995,46,0.2843599999999995
84,49.05559854166665,53,0.2843599999999995,51,0.5549068750000004
85,49.47615954166665,52,0.4205609999999993,49,0.12850474999999761
86,49.616346541666644,52,0.1401869999999974,46,1.618749000000001
87,50.16180154166664,48,0.5454549999999969,28,0.5097878125000008
88,50.67695554166664,48,0.5151540000000026,28,0.5523260416666673
89,51.235095541666645,53,0.5581400000000016,46,1.6103909999999928
90,51.78055054166664,49,0.5454549999999969,28,0.5140697395833342
91,52.30003154166664,49,0.519480999999999,28,0.5397731770833332
92,52.84548654166664,51,0.5454549999999969,47,1.6490500000000026
93,53.40362654166664,46,0.5581400000000016,33,0.5397731770833332
94,53.94908154166664,46,0.5454549999999969,34,0.5397731770833332
95,54.78439154166664,39,0.8353100000000069,48,1.4193229999999915
96,55.07424654166664,17,0.28985499999999575,46,1.1294679999999957
97,55.35860654166664,45,0.2843599999999995,44,0.2843599999999995
98,55.64296654166664,49,0.2843599999999995,49,0.5549068750000004
99,55.92334054166664,48,0.2803740000000019,47,0.2803739999999948
100,56.203714541666635,46,0.2803739999999948,44,1.620835999999997
101,56.74916954166663,41,0.5454549999999969,33,0.511853072916665
102,57.26641054166663,41,0.5172409999999985,33,0.5523260416666673
103,57.82455054166663,53,0.5581400000000016,47,1.6059309999999911
104,58.37000554166663,46,0.5454549999999969,33,0.5096561979166694
105,58.885026541666626,46,0.5150209999999973,33,0.5397731770833332
106,59.43048154166662,51,0.5454549999999969,47,1.6220789999999994
107,59.98094054166663,46,0.5504590000000036,28,0.5231273958333347
108,60.50957454166662,46,0.5286339999999967,28,0.5373298958333308
109,61.342415541666625,39,0.8328410000000019,48,1.4193229999999915
110,61.63227054166662,17,0.28985499999999575,46,1.1294679999999957
111,61.91663054166662,45,0.2843599999999995,44,0.2843599999999995
112,62.20099054166662,49,0.2843599999999995,49,0.5549068750000004
113,62.48136454166662,48,0.2803740000000019,47,0.2803739999999948
114,62.76173854166662,46,0.2803739999999948,44,1.6248059999999924
115,63.295071541666616,41,0.533332999999999,33,0.5277774479166695
116,63.828404541666615,41,0.533332999999999,33,0.5523260416666602
117,64.38654454166661,43,0.5581399999999945,44,1.6291140000000013
118,64.93199954166661,40,0.545455000000004,28,0.530133645833331
119,65.46771354166661,40,0.5357139999999987,28,0.5422372395833293
120,66.01565854166661,45,0.5479449999999986,44,1.6490499999999884
121,66.5737985416666,41,0.5581399999999945,23,0.5397731770833332
122,67.11925354166661,41,0.545455000000004,23,0.5397731770833332
123,67.9545635416666,39,0.8353099999999927,48,1.4193230000000057
124,68.2444185416666,29,0.28985500000000286,46,1.1294680000000028
125,68.52877854166661,45,0.2843600000000066,44,0.2843599999999924
126,68.8131385416666,49,0.2843599999999924,49,0.5549068750000004
127,69.0935125416666,48,0.2803739999999948,47,0.280374000000009
128,69.37388654166661,46,0.280374000000009,44,1.6322289999999953
129,69.91934154166661,44,0.545455000000004,33,0.5231273958333276
130,70.44797554166661,44,0.5286339999999967,33,0.5523260416666602
131,71.0061155416666,58,0.5581399999999945,58,1.5708510000000047
132,71.5515705416666,53,0.545455000000004,36,0.4961563020833353
133,72.0529495416666,53,0.501379,37,0.5185584895833273
134,72.57696654166661,58,0.5240170000000006,62,1.509636999999998
135,73.0942075416666,54,0.5172409999999985,39,0.9923959999999994
136,73.5825285416666,34,0.4883209999999991,43,0.49882421875000205
137,74.0866035416666,53,0.5040750000000003,66,1.4852122500000036
138,74.5819497916666,46,0.4953462499999972,41,0.9898660000000064
139,75.06774079166661,34,0.4857910000000061,44,0.49882421875000205
140,75.57181579166661,51,0.5040750000000003,58,1.492808249999996
141,76.0705277916666,46,0.4987119999999976,41,0.9940962499999983
142,76.55631879166661,34,0.4857910000000061,43,0.5030260833333244
143,77.0646240416666,46,0.5083052499999923,62,1.4978080000000062
144,77.5752620416666,41,0.5106380000000001,37,0.9871700000000061
145,78.06105304166661,41,0.4857910000000061,36,0.4961563020833353
146,78.56243204166661,58,0.501379,62,1.424233000000001
147,78.80436754166661,27,0.24193549999999675,42,0.24193549999999675
148,79.0463030416666,29,0.24193549999999675,42,0.46030666666666775
149,79.2788790416666,27,0.23257599999999456,42,0.23257600000000878
150,79.51145504166661,34,0.23257600000000878,51,0.47521000000000413
151,79.98666504166661,53,0.47521000000000413,59,1.4279303333333218
152,80.22958004166661,29,0.24291499999999644,43,0.24291499999999644
153,80.4724950416666,30,0.24291499999999644,47,0.45975728124999193
154,80.7041195416666,29,0.23162449999999524,42,0.23314883333333114
155,80.93726837499993,34,0.23314883333333114,52,0.4773270000000025
156,81.41459537499993,51,0.4773270000000025,64,1.4338188333333335
157,81.64782237499993,30,0.2332269999999994,48,0.2332269999999994
158,81.88104937499993,32,0.2332269999999994,48,0.45258791666667264
159,82.10972537499993,30,0.228675999999993,48,0.2286760000000072
160,82.33840137499993,34,0.2286760000000072,54,0.5047669062499978
161,82.72134762499994,30,0.3829462500000034,36,0.004254958333334002
162,82.76389720833326,31,0.04254958333332581,36,0.042549583333340024
163,82.8064467916666,32,0.042549583333340024,35,0.04196741666666526
164,82.84841420833327,46,0.04196741666666526,62,1.4792887500000234
165,82.9112689166666,32,0.06285470833333306,36,0.062470791666669356
166,82.97373970833327,31,0.062470791666669356,36,0.06200254166667207
167,83.03574224999994,32,0.06200254166667207,37,0.06163229166666895
168,83.09737454166661,31,0.06163229166666895,37,0.06116983333333792
169,83.15854437499995,32,0.06116983333333792,38,0.06080941666667172
170,83.21935379166662,31,0.06080941666667172,38,0.060367291666665324
171,83.27972108333329,32,0.060367291666665324,39,0.060013041666650224
172,83.33973412499994,31,0.060013041666650224,39,0.4762355729166785
173,83.39965737499995,32,0.05992325000001131,39,0.0599232499999971
174,83.45958062499994,31,0.0599232499999971,40,0.0599232499999971
175,83.51950387499994,32,0.0599232499999971,40,0.0599232499999971
176,83.57942712499994,31,0.0599232499999971,42,0.060013041666678646
177,83.63944016666662,32,0.060013041666678646,42,0.06019262499999911
178,83.69963279166662,31,0.06019262499999911,43,0.061007500000002324
179,83.76064029166662,32,0.061007500000002324,43,0.06036729166665111
180,83.82100758333327,31,0.06036729166665111,44,0.5012501770833495
181,83.88208774999994,32,0.061080166666670266,44,0.0616297500000087
182,83.94371749999995,31,0.0616297500000087,46,0.062284875000003126
183,84.00600237499995,32,0.062284875000003126,46,0.06285470833333306
184,84.06885708333328,31,0.06285470833333306,47,0.06362970833333748
185,84.13248679166662,30,0.06362970833333748,47,0.09720260416666804
186,84.22968939583329,31,0.09720260416666804,48,0.09801356250000026
187,84.32770295833329,44,0.09801356250000026,57,1.9288880000000006
188,84.81353295833328,41,0.4858299999999929,42,0.464265989583339
189,85.28268595833329,41,0.4691530000000057,42,0.48936776041666974
190,85.77720495833329,53,0.4945189999999968,60,1.8198367500000074
191,86.25659095833329,31,0.4793860000000052,46,0.4691530000000057
192,86.7257439583333,32,0.4691530000000057,46,0.4691529999999915
193,87.19489695833329,33,0.4691529999999915,51,1.8039139999999918
194,87.5970417083333,53,0.40214475000000505,55,0.05744924999999057
195,87.65449095833328,51,0.05744924999999057,62,0.43811599999999373
196,88.09260695833328,50,0.43811599999999373,58,0.4443459999999959
197,88.53695295833327,51,0.4443459999999959,65,0.46185800000000654
198,88.99881095833328,53,0.46185800000000654,64,0.47673550000000375
199,89.47554645833328,54,0.47673550000000375,66,0.48363700000000165
200,89.95918345833329,54,0.48363700000000165,71,2.8463580000000093
201,90.44282045833329,49,0.48363700000000165,49,0.46714400000000467
202,90.90996445833329,42,0.46714400000000467,49,0.4780879999999996
203,91.38805245833329,53,0.4780879999999996,56,1.4174890000000033
204,91.85497845833329,49,0.46692600000000084,43,0.46692600000000084
205,92.3219044583333,49,0.46692600000000084,43,0.48363700000000165
206,92.8055414583333,45,0.48363700000000165,51,2.7823099999999954
207,93.2136887083333,49,0.40814724999999896,50,0.05830674999999985
208,93.2719954583333,48,0.05830674999999985,57,0.4464619999999968
209,93.71845745833329,47,0.4464619999999968,54,0.4573520000000002
210,94.17580945833329,48,0.4573520000000002,57,0.4664539999999988
211,94.64226345833329,49,0.4664539999999988,56,0.4555119999999988
212,95.09777545833329,51,0.4555119999999988,58,0.49007600000000195
213,95.58785145833329,51,0.49007600000000195,67,2.8343210000000028
214,96.07792745833329,46,0.49007600000000195,49,0.46515200000000334
215,96.5430794583333,46,0.46515200000000334,49,0.46515200000000334
216,97.0082314583333,49,0.46515200000000334,51,1.4139409999999941
217,97.47338345833329,46,0.46515199999998913,43,0.46515200000000334
218,97.93853545833329,37,0.46515200000000334,43,0.48363700000000165
219,98.42217245833329,48,0.48363700000000165,56,1.4222821666666619
220,98.9058094583333,46,0.48363700000000165,50,0.4691530000000057
221,99.3749624583333,42,0.4691530000000057,50,0.4694921666666545
222,99.84445462499995,48,0.4694921666666545,51,1.5715387500000162
223,100.32816787499996,45,0.4837132500000081,42,0.506015000000005
224,100.83418287499997,41,0.506015000000005,42,0.5818105000000031
225,101.09432837499996,48,0.26014549999999304,51,0.19747225000000412
226,101.29180062499996,36,0.19747225000000412,51,0.5966337500000094
227,101.35389699999996,43,0.062096374999995874,51,0.5345373750000135
228,101.41599337499997,48,0.062096375000010084,51,2.362205000000003
229,101.88843437499997,43,0.47244100000000344,36,0.4675197395833237
230,102.36087537499998,43,0.47244100000000344,34,0.4675197395833237
231,102.83331637499997,43,0.47244099999998923,34,0.4675197395833379
232,103.30575737499997,43,0.47244100000000344,34,0.4675197395833379
233,103.77819837499997,48,0.47244100000000344,66,0.6040200000000056
234,104.25063937499998,27,0.47244100000000344,42,0.5263159999999942
235,104.38221837499998,49,0.1315790000000021,56,0.1315790000000021
236,104.51379737499998,48,0.1315790000000021,56,0.1315790000000021
237,104.64537637499998,47,0.1315790000000021,57,0.1315789999999879
238,104.77695537499997,48,0.1315789999999879,58,0.4937757812499939
239,104.90195537499997,58,0.125,60,0.125
240,105.02695537499997,55,0.125,61,0.12448125000000232
241,105.15143662499997,56,0.12448125000000232,62,0.12448125000000232
242,105.27591787499998,56,0.12448125000000232,63,0.48970346874999393
243,105.39988487499997,70,0.12396699999999328,64,0.12396700000000749
244,105.52385187499998,68,0.12396700000000749,66,0.12345675000000256
245,105.64730862499998,67,0.12345675000000256,66,0.12345675000000256
246,105.77076537499998,66,0.12345675000000256,67,0.4855522812500084
247,105.85273254166665,63,0.08196716666667214,58,0.08196716666665793
248,105.93469970833331,60,0.08196716666665793,58,0.08196716666667214
249,106.01666687499998,61,0.08196716666667214,62,0.08163266666666402
250,106.09829954166665,65,0.08163266666666402,58,0.08163266666666402
251,106.17993220833331,63,0.08163266666666402,58,0.08146675000000414
252,106.26139895833332,61,0.08146675000000414,66,0.5027920833333752
253,106.34303162499998,58,0.08163266666666402,58,0.08196716666667214
254,106.42499879166665,56,0.08196716666667214,58,0.08247458333332247
255,106.50747337499998,53,0.08247458333332247,62,0.08281608333334134
256,106.59028945833332,54,0.08281608333334134,58,0.08634659166666836
257,106.67663604999998,55,0.08634659166666836,58,0.0936229500000394
258,106.77025900000002,56,0.0936229500000394,63,0.5671970249999845
259,106.86455536666669,57,0.09429636666666852,58,0.09472135000000037
260,106.9592767166667,60,0.09472135000000037,58,0.09270129166665697
261,107.05197800833335,58,0.09270129166665697,58,0.09389774999999645
262,107.14587575833335,56,0.09389774999999645,56,0.09512633333332587
263,107.24100209166667,54,0.09512633333332587,56,0.10252189166666881
264,107.34352398333334,52,0.10252189166666881,64,0.519480999999999
265,107.86300498333334,53,0.519480999999999,66,1.530973000000003
266,108.36300498333334,41,0.5,39,0.5
267,108.86300498333334,18,0.5,40,0.530973000000003
268,109.39397798333334,51,0.530973000000003,56,0.49586800000000153
269,109.88984598333334,46,0.49586800000000153,57,0.5217389999999966
270,110.41158498333334,49,0.5217389999999966,62,1.5864159999999998
271,110.95212598333335,42,0.5405410000000046,35,0.5172409999999985
272,111.46936698333334,41,0.5172409999999985,35,1.0572679999999934
273,111.99800098333334,45,0.5286339999999967,53,1.646097999999995
274,112.52663498333334,40,0.5286339999999967,35,0.5405410000000046
275,113.06717598333334,39,0.5405410000000046,36,0.5769229999999936
276,113.64409898333334,46,0.5769229999999936,47,0.5555559999999957
277,114.19965498333333,61,0.5555559999999957,50,1.0045237916666565
278,114.46397198333334,53,0.26431700000000546,45,0.24385024999999416
279,114.70782223333333,56,0.24385024999999416,48,0.4963565416666569
280,114.94994127499999,54,0.24211904166665477,45,0.7852105000000051
281,115.20417877499999,21,0.2542375000000021,38,0.2654864999999944
282,115.73515177499999,60,0.530973000000003,50,0.9908385000000237
283,115.994892275,52,0.2597405000000066,44,0.23623874999999828
284,116.231131025,54,0.23623874999999828,49,0.49485925000001885
285,116.46736977500001,53,0.2362387500000125,45,0.7475185000000124
286,116.72599027500002,22,0.25862050000000636,38,0.24793400000000076
287,117.21488827500002,61,0.48889800000000605,50,0.9297657500000014
288,117.45110877500002,53,0.23622050000000172,48,0.2234290000000101
289,117.67453777500003,56,0.2234290000000101,50,0.4701162499999896
290,117.90173902500003,54,0.22720124999999314,47,0.7081429999999926
291,118.14465402500002,20,0.24291499999999644,40,0.23622050000000172
292,118.60988202500002,59,0.4652279999999962,51,0.8921717500000028
293,118.83460102500001,52,0.22471899999999323,47,0.21746949999999288
294,119.052070525,54,0.21746949999999288,52,0.4499832500000167
295,119.27039377500002,53,0.21832325000001163,47,0.6794210000000049
296,119.50205377500002,18,0.23166000000000508,41,0.22388050000000703
297,119.94981477500002,58,0.44776099999999985,53,0.8519705000000073
298,120.16333777500002,50,0.21352299999999502,50,0.20811274999999796
299,120.37145052500001,53,0.20811274999999796,53,0.4303347500000143
300,120.57956327500003,51,0.20811275000001217,49,0.6383174999999994
301,120.80178527500003,15,0.22222200000000214,42,0.21201399999999637
302,121.21788077500003,51,0.4160954999999973,54,0.8136055000000084
303,121.42196227500003,47,0.20408150000000091,49,0.19912825000000112
304,121.62109052500003,49,0.19912825000000112,55,0.4103957500000064
305,121.82021877500003,48,0.19912825000000112,49,0.6126055000000008
306,122.03148627500003,17,0.21126750000000527,43,0.20066900000000487
307,122.43282427500003,54,0.40133799999999553,55,0.7832099999999969
308,122.62575027500003,50,0.19292599999999993,53,0.19021299999999997
309,122.81596327500003,53,0.19021299999999997,56,0.40007099999999696
310,123.01333177500003,51,0.19736849999999606,52,0.5948594999999983
311,123.21603427500003,17,0.2027025000000009,44,0.1960784999999987
312,123.60819127500002,46,0.3921569999999974,57,0.37735800000000097
313,123.79687027500002,41,0.18867899999999338,51,0.1886790000000076
314,123.98554927500003,48,0.1886790000000076,57,0.38775733333334017
315,124.18098877500003,39,0.1954395000000062,52,0.19231783333333397
316,124.37330660833337,49,0.19231783333333397,71,0.353982000000002
317,124.72728860833337,61,0.353982000000002,71,0.6874316249999879
318,124.90158960833337,53,0.17430099999999982,67,0.1679072083333324
319,125.0694968166667,56,0.1679072083333324,71,0.3452234166666557
320,125.24221906666669,54,0.17272224999999253,66,0.5183231666666615
321,125.41472023333336,21,0.17250116666666315,62,0.17299404166666932
322,125.76054223333335,60,0.3458219999999983,71,0.6632305833333305
323,125.92889206666668,52,0.16834983333332332,65,0.16268374999999935
324,126.09157581666668,54,0.16268374999999935,72,0.33219700000000785
325,126.25802681666669,53,0.16645100000000923,66,0.49361500000000547
326,126.42377281666668,22,0.16574599999999862,61,0.16393449999999632
327,126.75164181666669,61,0.32786900000000685,72,0.6347577500000057
328,126.91301127500003,53,0.16136945833333982,69,0.15568329166667638
329,127.06869456666671,56,0.15568329166667638,73,0.31770499999998947
330,127.2272485666667,54,0.1585539999999952,67,0.15915099999999427
331,127.3863995666667,20,0.15915099999999427,63,0.15503900000000215
332,127.6964775666667,59,0.3100780000000043,74,0.6045207500000203
333,127.8489565666667,52,0.1524789999999996,67,0.14952225000000396
334,127.9984788166667,54,0.14952225000000396,74,0.3025195000000167
335,128.1479373166667,53,0.1494585000000086,67,0.1530610000000081
336,128.30099831666672,30,0.1530610000000081,62,0.14814799999999195
337,128.59729431666673,58,0.2962960000000123,75,0.5820954583332991
338,128.74453481666671,50,0.147240499999981,71,0.1449947083333143
339,128.88952952500003,53,0.1449947083333143,75,0.2898602500000038
340,129.03411127500004,51,0.1445817500000146,70,0.1452784999999892
341,129.17938977500003,15,0.1452784999999892,66,0.14492749999999432
342,129.46924477500002,51,0.28985499999998865,75,0.5656999999999641
343,129.61142477500002,47,0.1421799999999962,69,0.14080549999999903
344,129.75223027500002,49,0.14080549999999903,76,0.2827144999999689
345,129.892764775,48,0.1405344999999727,69,0.1421799999999962
346,130.03494477499999,17,0.1421799999999962,64,0.14117650000000026
347,130.317297775,54,0.2823530000000005,76,0.5528538333333586
348,130.4569476083333,50,0.1396498333333227,73,0.13747875000001386
349,130.59442635833332,53,0.13747875000001386,77,0.275725250000022
350,130.73158360833335,51,0.13715725000002976,71,0.13856799999999225
351,130.87015160833334,17,0.13856799999999225,67,0.13761450000001219
352,131.14538060833334,45,0.27522899999999595,78,0.5449562499999843
353,131.28174410833333,40,0.13636349999998743,71,0.1347005000000081
354,131.41644460833334,42,0.1347005000000081,71,0.4952942500000006
355,131.55208785833332,41,0.1356432499999869,71,0.13824900000000184
356,131.69033685833332,46,0.13824900000000184,79,0.22140200000001187
357,131.91173885833334,39,0.22140200000001187,78,0.21428549999998836
358,132.01888160833334,37,0.10714275000000839,65,0.10714274999997997
359,132.12602435833332,36,0.10714274999997997,64,0.10714275000000839
360,132.23316710833333,34,0.10714275000000839,65,0.10714275000000839
361,132.34030985833334,46,0.10714275000000839,77,0.21977999999998588
362,132.56008985833333,39,0.21977999999998588,77,0.42857100000000514
363,132.66723260833334,37,0.10714275000000839,64,0.10714274999997997
364,132.77437535833332,36,0.10714274999997997,64,0.10714275000000839
365,132.88151810833332,34,0.10714275000000839,63,0.10714275000000839
366,132.98866085833333,44,0.10714275000000839,69,0.8614067083333055
367,133.09775185833334,39,0.10909100000000649,52,0.10909100000000649
368,133.20684285833335,42,0.10909100000000649,54,0.6432247083332925
369,133.31593385833332,33,0.10909099999997807,55,0.10714275000000839
370,133.42307660833333,39,0.10714275000000839,57,0.10714274999997997
371,133.5302193583333,42,0.10714274999997997,58,0.10714275000000839
372,133.63736210833332,45,0.10714275000000839,60,0.10663533333334385
373,133.74399744166666,51,0.10663533333334385,62,0.10607012499997381
374,133.85006756666664,56,0.10607012499997381,63,0.21239262500000677
375,133.95588794166665,54,0.10582037500000752,65,0.10657224999999926
376,134.06246019166664,53,0.10657224999999926,67,0.21524862499998676
377,134.16979506666664,51,0.10733487499999228,68,0.10791374999999448
378,134.27770881666663,58,0.10791374999999448,79,0.11070100000000593
379,134.49911081666664,51,0.22140200000001187,78,0.42857100000000514
380,134.60625356666665,49,0.10714275000000839,65,0.10714274999997997
381,134.71339631666663,48,0.10714274999997997,64,0.10714275000000839
382,134.82053906666664,46,0.10714275000000839,65,0.10714275000000839
383,134.92768181666665,58,0.10714275000000839,77,0.21977999999998588
384,135.14746181666663,51,0.21977999999998588,77,0.42857100000000514
385,135.25460456666664,49,0.10714275000000839,64,0.10714274999997997
386,135.36174731666662,48,0.10714274999997997,64,0.10714275000000839
387,135.46889006666663,46,0.10714275000000839,63,0.10714275000000839
388,135.57603281666664,56,0.10714275000000839,69,0.8614067083333055
389,135.68512381666665,51,0.10909100000000649,52,0.10909100000000649
390,135.79421481666665,54,0.10909100000000649,54,0.6432247083332925
391,135.90330581666663,45,0.10909099999997807,55,0.10714275000000839
392,136.01044856666664,51,0.10714275000000839,57,0.10714274999997997
393,136.11759131666662,54,0.10714274999997997,58,0.10714275000000839
394,136.22473406666663,57,0.10714275000000839,60,0.10663533333334385
395,136.33136939999997,63,0.10663533333334385,62,0.10607012499997381
396,136.43743952499995,68,0.10607012499997381,63,0.21239262500000677
397,136.54325989999995,66,0.10582037500000752,65,0.10657224999999926
398,136.64983214999995,65,0.10657224999999926,67,0.21524862499998676
399,136.75716702499994,63,0.10733487499999228,68,0.10791374999999448
400,136.86508077499994,70,0.10791374999999448,76,0.11070100000000593
401,137.19718377499993,75,0.3321029999999894,75,0.10752700000000459
402,137.30471077499993,73,0.10752700000000459,68,0.10752700000000459
403,137.41223777499994,65,0.10752700000000459,68,0.10752700000000459
404,137.51976477499994,73,0.10752700000000459,73,0.21264333333328977
405,137.62633844166658,72,0.10657366666663393,67,0.10606966666665585
406,137.73240810833323,65,0.10606966666665585,66,0.21245616666666933
407,137.83822848333324,61,0.10582037500000752,71,0.10663579166666182
408,137.9448642749999,60,0.10663579166666182,64,0.21428549999998836
409,138.05200702499988,53,0.10714274999997997,64,0.10714275000000839
410,138.1591497749999,63,0.10714275000000839,66,0.11029400000001033
411,138.2694437749999,61,0.11029400000001033,60,0.1102939999999819
412,138.37973777499988,65,0.1102939999999819,60,0.4322075833333372
413,138.4925197749999,75,0.11278200000000993,74,0.10752700000000459
414,138.6000467749999,73,0.10752700000000459,68,0.21189858333332268
415,138.70631160833324,65,0.10626483333334136,69,0.10563374999998132
416,138.81194535833322,73,0.10563374999998132,71,0.21114400000001865
417,138.91757910833323,72,0.10563375000000974,64,0.10551025000000891
418,139.02308935833324,65,0.10551025000000891,63,0.2115186249999681
419,139.12853785833323,61,0.10544849999999428,66,0.10607012499997381
420,139.2346079833332,60,0.10607012499997381,60,0.21352300000000923
421,139.3413694833332,53,0.10676150000000462,60,0.10676150000000462
422,139.44813098333321,63,0.10676150000000462,66,0.22058799999999223
423,139.55842498333323,61,0.11029400000001033,60,0.1102939999999819
424,139.6687189833332,65,0.1102939999999819,60,0.11278200000000993
425,139.78150098333322,75,0.11278200000000993,74,0.10733633333333614
426,139.88883731666655,73,0.10733633333333614,68,0.2127659999999878
427,139.99522031666655,65,0.1063829999999939,69,0.1063829999999939
428,140.10160331666654,73,0.1063829999999939,71,0.21276600000001622
429,140.20798631666656,72,0.10638300000002232,64,0.1063829999999939
430,140.31436931666656,65,0.1063829999999939,63,0.21333466666666823
431,140.4208153999999,61,0.10644608333333849,66,0.10688858333332973
432,140.52770398333323,60,0.10688858333332973,60,0.21428549999998836
433,140.6348467333332,53,0.10714274999997997,60,0.10714275000000839
434,140.7419894833332,51,0.10714275000000839,59,0.11029400000001033
435,140.85228348333322,49,0.11029400000001033,54,0.1102939999999819
436,140.9625774833332,53,0.1102939999999819,54,0.4353630000000237
437,141.07535948333322,63,0.11278200000000993,66,0.10752700000000459
438,141.18288648333322,61,0.10752700000000459,61,0.21505400000000918
439,141.29041348333323,53,0.10752700000000459,62,0.10752700000000459
